"subject","md5.hash","item.number","element.number","Parte","Condition","Predicate","Valence","Exemplars","Left","Right","sentence","answer","rt","pilot","img_answer","Both","C","D","APBLUR","Foil"
"1491158119","de3c883b94a9afb92a331b4ee97a9a6c",42,0,"OVERT","C-Both","loud/quiet","pos","birds","C","Both","The birds are loud.","Right",3022,"AP-OVERT","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158119","de3c883b94a9afb92a331b4ee97a9a6c",56,0,"OVERT","C-Foil","heavy/light","pos","bags","C","Foil","The bags are heavy.","Left",3331,"AP-OVERT","C",FALSE,TRUE,FALSE,FALSE,FALSE
"1491158119","de3c883b94a9afb92a331b4ee97a9a6c",61,0,"OVERT","D-Both","loud/quiet","neg","instruments","Both","D","The instruments are quiet.","Right",2510,"AP-OVERT","D",FALSE,FALSE,TRUE,FALSE,FALSE
"1491158119","de3c883b94a9afb92a331b4ee97a9a6c",62,0,"OVERT","D-Foil","loud/quiet","neg","birds","D","Foil","The birds are quiet.","Left",2764,"AP-OVERT","D",FALSE,FALSE,TRUE,FALSE,FALSE
"1491158119","de3c883b94a9afb92a331b4ee97a9a6c",49,0,"OVERT","C-Both","expensive/cheap","pos","watches","Both","C","The watches are expensive.","Left",2544,"AP-OVERT","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158119","de3c883b94a9afb92a331b4ee97a9a6c",57,0,"OVERT","C-Foil","heavy/light","pos","books","Foil","C","The books are heavy.","Right",7628,"AP-OVERT","C",FALSE,TRUE,FALSE,FALSE,FALSE
"1491158119","de3c883b94a9afb92a331b4ee97a9a6c",60,0,"OVERT","D-Both","loud/quiet","neg","birds","D","Both","The birds are quiet.","Left",2360,"AP-OVERT","D",FALSE,FALSE,TRUE,FALSE,FALSE
"1491158119","de3c883b94a9afb92a331b4ee97a9a6c",64,0,"OVERT","Both-Foil","expensive/cheap","neg","cars","Both","Foil","The cars are cheap.","Left",1826,"AP-OVERT","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158119","de3c883b94a9afb92a331b4ee97a9a6c",74,0,"OVERT","D-Foil","heavy/light","neg","bags","D","Foil","The bags are light.","Left",3157,"AP-OVERT","D",FALSE,FALSE,TRUE,FALSE,FALSE
"1491158119","de3c883b94a9afb92a331b4ee97a9a6c",40,0,"OVERT","Both-Foil","loud/quiet","pos","birds","Both","Foil","The birds are loud.","Left",2043,"AP-OVERT","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158119","de3c883b94a9afb92a331b4ee97a9a6c",46,0,"OVERT","Both-Foil","expensive/cheap","pos","cars","Both","Foil","The cars are expensive.","Left",3432,"AP-OVERT","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158119","de3c883b94a9afb92a331b4ee97a9a6c",43,0,"OVERT","C-Both","loud/quiet","pos","instruments","Both","C","The instruments are loud.","Left",7138,"AP-OVERT","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158119","de3c883b94a9afb92a331b4ee97a9a6c",67,0,"OVERT","D-Both","expensive/cheap","neg","watches","Both","D","The watches are cheap.","Right",2293,"AP-OVERT","D",FALSE,FALSE,TRUE,FALSE,FALSE
"1491158119","de3c883b94a9afb92a331b4ee97a9a6c",54,0,"OVERT","C-Both","heavy/light","pos","bags","C","Both","The bags are heavy.","Right",2161,"AP-OVERT","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158119","de3c883b94a9afb92a331b4ee97a9a6c",53,0,"OVERT","Both-Foil","heavy/light","pos","books","Foil","Both","The books are heavy.","Right",1273,"AP-OVERT","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158119","de3c883b94a9afb92a331b4ee97a9a6c",66,0,"OVERT","D-Both","expensive/cheap","neg","cars","D","Both","The cars are cheap.","Left",2845,"AP-OVERT","D",FALSE,FALSE,TRUE,FALSE,FALSE
"1491158119","de3c883b94a9afb92a331b4ee97a9a6c",69,0,"OVERT","D-Foil","expensive/cheap","neg","watches","Foil","D","The watches are cheap.","Right",1767,"AP-OVERT","D",FALSE,FALSE,TRUE,FALSE,FALSE
"1491158119","de3c883b94a9afb92a331b4ee97a9a6c",70,0,"OVERT","Both-Foil","heavy/light","neg","bags","Both","Foil","The bags are light.","Left",3103,"AP-OVERT","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158119","de3c883b94a9afb92a331b4ee97a9a6c",50,0,"OVERT","C-Foil","expensive/cheap","pos","cars","C","Foil","The cars are expensive.","Left",8512,"AP-OVERT","C",FALSE,TRUE,FALSE,FALSE,FALSE
"1491158119","de3c883b94a9afb92a331b4ee97a9a6c",44,0,"OVERT","C-Foil","loud/quiet","pos","birds","C","Foil","The birds are loud.","Left",2392,"AP-OVERT","C",FALSE,TRUE,FALSE,FALSE,FALSE
"1491158119","de3c883b94a9afb92a331b4ee97a9a6c",72,0,"OVERT","D-Both","heavy/light","neg","bags","D","Both","The bags are light.","Left",1880,"AP-OVERT","D",FALSE,FALSE,TRUE,FALSE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",2,0,"OVERT",NA,NA,NA,NA,NA,NA,"The bags are heavy.","Left",2517,"AP-OVERT",NA,NA,NA,NA,NA,NA
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",15,0,"AP","C","heavy/light","pos","bags","C","AP","The bags are heavy.","Left",7948,"AP-OVERT","C",FALSE,TRUE,FALSE,FALSE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",36,0,"AP","Foil","heavy/light","neg","books","AP","Foil","The books are light.","Left",4173,"AP-OVERT","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",28,0,"AP","D","expensive/cheap","neg","watches","AP","D","The watches are cheap.","Right",6631,"AP-OVERT","D",FALSE,FALSE,TRUE,FALSE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",18,0,"AP","Foil","heavy/light","pos","books","AP","Foil","The books are heavy.","Left",4710,"AP-OVERT","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",9,0,"AP","C","expensive/cheap","pos","cars","C","AP","The cars are expensive.","Left",4262,"AP-OVERT","C",FALSE,TRUE,FALSE,FALSE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",31,0,"AP","Both","expensive/cheap","neg","cars","Both","AP","The cars are cheap.","Left",1863,"AP-OVERT","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",25,0,"AP","Both","loud/quiet","neg","birds","Both","AP","The birds are quiet.","Left",2094,"AP-OVERT","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",26,0,"AP","Both","loud/quiet","neg","instruments","AP","Both","The instruments are quiet.","Right",2622,"AP-OVERT","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",14,0,"AP","Both","expensive/cheap","pos","watches","AP","Both","The watches are expensive.","Right",1830,"AP-OVERT","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",20,0,"AP","Both","heavy/light","pos","books","AP","Both","The books are heavy.","Right",3126,"AP-OVERT","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",3,0,"AP","C","loud/quiet","pos","birds","C","AP","The birds are loud.","Left",2839,"AP-OVERT","C",FALSE,TRUE,FALSE,FALSE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",12,0,"AP","Foil","expensive/cheap","pos","watches","AP","Foil","The watches are expensive.","Left",3718,"AP-OVERT","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",22,0,"AP","D","loud/quiet","neg","instruments","AP","D","The instruments are quiet.","Left",2727,"AP-OVERT","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",32,0,"AP","Both","expensive/cheap","neg","watches","AP","Both","The watches are cheap.","Right",1703,"AP-OVERT","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",24,0,"AP","Foil","loud/quiet","neg","instruments","AP","Foil","The instruments are quiet.","Left",5039,"AP-OVERT","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",29,0,"AP","Foil","expensive/cheap","neg","cars","Foil","AP","The cars are cheap.","Right",5614,"AP-OVERT","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",16,0,"AP","C","heavy/light","pos","books","AP","C","The books are heavy.","Left",4574,"AP-OVERT","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",19,0,"AP","Both","heavy/light","pos","bags","Both","AP","The bags are heavy.","Left",2367,"AP-OVERT","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",34,0,"AP","D","heavy/light","neg","books","AP","D","The books are light.","Left",6110,"AP-OVERT","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",17,0,"AP","Foil","heavy/light","pos","bags","Foil","AP","The bags are heavy.","Right",9206,"AP-OVERT","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",33,0,"AP","D","heavy/light","neg","bags","D","AP","The bags are light.","Right",1917,"AP-OVERT","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",5,0,"AP","Foil","loud/quiet","pos","birds","Foil","AP","The birds are loud.","Right",1726,"AP-OVERT","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",8,0,"AP","Both","loud/quiet","pos","instruments","AP","Both","The instruments are loud.","Right",2342,"AP-OVERT","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",30,0,"AP","Foil","expensive/cheap","neg","watches","AP","Foil","The watches are cheap.","Left",1726,"AP-OVERT","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",23,0,"AP","Foil","loud/quiet","neg","birds","Foil","AP","The birds are quiet.","Right",2095,"AP-OVERT","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",7,0,"AP","Both","loud/quiet","pos","birds","Both","AP","The birds are loud.","Left",1471,"AP-OVERT","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",6,0,"AP","Foil","loud/quiet","pos","instruments","AP","Foil","The instruments are loud.","Left",2558,"AP-OVERT","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",10,0,"AP","C","expensive/cheap","pos","watches","AP","C","The watches are expensive.","Left",2278,"AP-OVERT","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",4,0,"AP","C","loud/quiet","pos","instruments","AP","C","The instruments are loud.","Left",6360,"AP-OVERT","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",21,0,"AP","D","loud/quiet","neg","birds","D","AP","The birds are quiet.","Left",2406,"AP-OVERT","D",FALSE,FALSE,TRUE,FALSE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",38,0,"AP","Both","heavy/light","neg","books","AP","Both","The books are light.","Right",2151,"AP-OVERT","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",37,0,"AP","Both","heavy/light","neg","bags","Both","AP","The bags are light.","Left",2438,"AP-OVERT","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",27,0,"AP","D","expensive/cheap","neg","cars","D","AP","The cars are cheap.","Right",4669,"AP-OVERT","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",13,0,"AP","Both","expensive/cheap","pos","cars","Both","AP","The cars are expensive.","Left",2255,"AP-OVERT","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",35,0,"AP","Foil","heavy/light","neg","bags","Foil","AP","The bags are light.","Right",12422,"AP-OVERT","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",11,0,"AP","Foil","expensive/cheap","pos","cars","Foil","AP","The cars are expensive.","Right",3581,"AP-OVERT","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",62,0,"OVERT","D-Foil","loud/quiet","neg","birds","D","Foil","The birds are quiet.","Left",9383,"AP-OVERT","D",FALSE,FALSE,TRUE,FALSE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",51,0,"OVERT","C-Foil","expensive/cheap","pos","watches","Foil","C","The watches are expensive.","Right",3439,"AP-OVERT","C",FALSE,TRUE,FALSE,FALSE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",46,0,"OVERT","Both-Foil","expensive/cheap","pos","cars","Both","Foil","The cars are expensive.","Left",2158,"AP-OVERT","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",69,0,"OVERT","D-Foil","expensive/cheap","neg","watches","Foil","D","The watches are cheap.","Right",2518,"AP-OVERT","D",FALSE,FALSE,TRUE,FALSE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",59,0,"OVERT","Both-Foil","loud/quiet","neg","instruments","Foil","Both","The instruments are quiet.","Right",2213,"AP-OVERT","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",45,0,"OVERT","C-Foil","loud/quiet","pos","instruments","Foil","C","The instruments are loud.","Right",2678,"AP-OVERT","C",FALSE,TRUE,FALSE,FALSE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",55,0,"OVERT","C-Both","heavy/light","pos","books","Both","C","The books are heavy.","Left",2143,"AP-OVERT","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",53,0,"OVERT","Both-Foil","heavy/light","pos","books","Foil","Both","The books are heavy.","Right",1359,"AP-OVERT","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",64,0,"OVERT","Both-Foil","expensive/cheap","neg","cars","Both","Foil","The cars are cheap.","Left",2190,"AP-OVERT","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",67,0,"OVERT","D-Both","expensive/cheap","neg","watches","Both","D","The watches are cheap.","Right",1878,"AP-OVERT","D",FALSE,FALSE,TRUE,FALSE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",40,0,"OVERT","Both-Foil","loud/quiet","pos","birds","Both","Foil","The birds are loud.","Left",1567,"AP-OVERT","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",61,0,"OVERT","D-Both","loud/quiet","neg","instruments","Both","D","The instruments are quiet.","Right",2063,"AP-OVERT","D",FALSE,FALSE,TRUE,FALSE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",65,0,"OVERT","Both-Foil","expensive/cheap","neg","watches","Foil","Both","The watches are cheap.","Right",1679,"AP-OVERT","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",41,0,"OVERT","Both-Foil","loud/quiet","pos","instruments","Foil","Both","The instruments are loud.","Right",1613,"AP-OVERT","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",44,0,"OVERT","C-Foil","loud/quiet","pos","birds","C","Foil","The birds are loud.","Left",1998,"AP-OVERT","C",FALSE,TRUE,FALSE,FALSE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",54,0,"OVERT","C-Both","heavy/light","pos","bags","C","Both","The bags are heavy.","Right",2117,"AP-OVERT","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",71,0,"OVERT","Both-Foil","heavy/light","neg","books","Foil","Both","The books are light.","Right",1878,"AP-OVERT","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",52,0,"OVERT","Both-Foil","heavy/light","pos","bags","Both","Foil","The bags are heavy.","Left",1471,"AP-OVERT","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",72,0,"OVERT","D-Both","heavy/light","neg","bags","D","Both","The bags are light.","Right",1472,"AP-OVERT","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",58,0,"OVERT","Both-Foil","loud/quiet","neg","birds","Both","Foil","The birds are quiet.","Left",2910,"AP-OVERT","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",74,0,"OVERT","D-Foil","heavy/light","neg","bags","D","Foil","The bags are light.","Right",1551,"AP-OVERT","Foil",FALSE,FALSE,FALSE,FALSE,TRUE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",50,0,"OVERT","C-Foil","expensive/cheap","pos","cars","C","Foil","The cars are expensive.","Left",2278,"AP-OVERT","C",FALSE,TRUE,FALSE,FALSE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",49,0,"OVERT","C-Both","expensive/cheap","pos","watches","Both","C","The watches are expensive.","Left",1902,"AP-OVERT","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",43,0,"OVERT","C-Both","loud/quiet","pos","instruments","Both","C","The instruments are loud.","Left",2095,"AP-OVERT","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",42,0,"OVERT","C-Both","loud/quiet","pos","birds","C","Both","The birds are loud.","Right",3077,"AP-OVERT","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",48,0,"OVERT","C-Both","expensive/cheap","pos","cars","C","Both","The cars are expensive.","Right",3831,"AP-OVERT","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",57,0,"OVERT","C-Foil","heavy/light","pos","books","Foil","C","The books are heavy.","Right",3406,"AP-OVERT","C",FALSE,TRUE,FALSE,FALSE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",63,0,"OVERT","D-Foil","loud/quiet","neg","instruments","Foil","D","The instruments are quiet.","Right",2934,"AP-OVERT","D",FALSE,FALSE,TRUE,FALSE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",70,0,"OVERT","Both-Foil","heavy/light","neg","bags","Both","Foil","The bags are light.","Left",1302,"AP-OVERT","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",60,0,"OVERT","D-Both","loud/quiet","neg","birds","D","Both","The birds are quiet.","Left",5030,"AP-OVERT","D",FALSE,FALSE,TRUE,FALSE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",75,0,"OVERT","D-Foil","heavy/light","neg","books","Foil","D","The books are light.","Right",2144,"AP-OVERT","D",FALSE,FALSE,TRUE,FALSE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",47,0,"OVERT","Both-Foil","expensive/cheap","pos","watches","Foil","Both","The watches are expensive.","Right",2166,"AP-OVERT","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",73,0,"OVERT","D-Both","heavy/light","neg","books","Both","D","The books are light.","Right",1790,"AP-OVERT","D",FALSE,FALSE,TRUE,FALSE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",56,0,"OVERT","C-Foil","heavy/light","pos","bags","C","Foil","The bags are heavy.","Left",2814,"AP-OVERT","C",FALSE,TRUE,FALSE,FALSE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",68,0,"OVERT","D-Foil","expensive/cheap","neg","cars","D","Foil","The cars are cheap.","Left",2254,"AP-OVERT","D",FALSE,FALSE,TRUE,FALSE,FALSE
"1491158129","03c02fa31a9f3a769c316f4c7cf38fca",66,0,"OVERT","D-Both","expensive/cheap","neg","cars","D","Both","The cars are cheap.","Left",2719,"AP-OVERT","D",FALSE,FALSE,TRUE,FALSE,FALSE
"1491158134","7b1c30abc41a85e207604dfc454b1a8f",2,0,"OVERT",NA,NA,NA,NA,NA,NA,"The bags are heavy.","Right",4773,"AP-OVERT",NA,NA,NA,NA,NA,NA
"1491158134","7b1c30abc41a85e207604dfc454b1a8f",20,0,"AP","Both","heavy/light","pos","books","AP","Both","The books are heavy.","Right",10166,"AP-OVERT","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158134","7b1c30abc41a85e207604dfc454b1a8f",32,0,"AP","Both","expensive/cheap","neg","watches","AP","Both","The watches are cheap.","Left",5877,"AP-OVERT","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491158134","7b1c30abc41a85e207604dfc454b1a8f",30,0,"AP","Foil","expensive/cheap","neg","watches","AP","Foil","The watches are cheap.","Left",6749,"AP-OVERT","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491158134","7b1c30abc41a85e207604dfc454b1a8f",3,0,"AP","C","loud/quiet","pos","birds","C","AP","The birds are loud.","Left",7842,"AP-OVERT","C",FALSE,TRUE,FALSE,FALSE,FALSE
"1491158134","7b1c30abc41a85e207604dfc454b1a8f",6,0,"AP","Foil","loud/quiet","pos","instruments","AP","Foil","The instruments are loud.","Right",4565,"AP-OVERT","Foil",FALSE,FALSE,FALSE,FALSE,TRUE
"1491158134","7b1c30abc41a85e207604dfc454b1a8f",18,0,"AP","Foil","heavy/light","pos","books","AP","Foil","The books are heavy.","Right",3331,"AP-OVERT","Foil",FALSE,FALSE,FALSE,FALSE,TRUE
"1491158134","7b1c30abc41a85e207604dfc454b1a8f",4,0,"AP","C","loud/quiet","pos","instruments","AP","C","The instruments are loud.","Right",2524,"AP-OVERT","C",FALSE,TRUE,FALSE,FALSE,FALSE
"1491158134","7b1c30abc41a85e207604dfc454b1a8f",35,0,"AP","Foil","heavy/light","neg","bags","Foil","AP","The bags are light.","Right",4461,"AP-OVERT","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491158134","7b1c30abc41a85e207604dfc454b1a8f",15,0,"AP","C","heavy/light","pos","bags","C","AP","The bags are heavy.","Right",5390,"AP-OVERT","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491158134","7b1c30abc41a85e207604dfc454b1a8f",16,0,"AP","C","heavy/light","pos","books","AP","C","The books are heavy.","Right",2781,"AP-OVERT","C",FALSE,TRUE,FALSE,FALSE,FALSE
"1491158134","7b1c30abc41a85e207604dfc454b1a8f",37,0,"AP","Both","heavy/light","neg","bags","Both","AP","The bags are light.","Right",5024,"AP-OVERT","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491158134","7b1c30abc41a85e207604dfc454b1a8f",7,0,"AP","Both","loud/quiet","pos","birds","Both","AP","The birds are loud.","Left",4805,"AP-OVERT","Both",TRUE,FALSE,FALSE,FALSE,FALSE
"1491158134","7b1c30abc41a85e207604dfc454b1a8f",24,0,"AP","Foil","loud/quiet","neg","instruments","AP","Foil","The instruments are quiet.","Left",7735,"AP-OVERT","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491158134","7b1c30abc41a85e207604dfc454b1a8f",14,0,"AP","Both","expensive/cheap","pos","watches","AP","Both","The watches are expensive.","Left",7153,"AP-OVERT","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491158134","7b1c30abc41a85e207604dfc454b1a8f",12,0,"AP","Foil","expensive/cheap","pos","watches","AP","Foil","The watches are expensive.","Left",3516,"AP-OVERT","AP",FALSE,FALSE,FALSE,TRUE,FALSE
"1491158134","7b1c30abc41a85e207604dfc454b1a8f",17,0,"AP","Foil","heavy/light","pos","bags","Foil","AP","The bags are heavy.","Right",2173,"AP-OVERT","AP",FALSE,FALSE,FALSE,TRUE,FALSE
